"recordID","scientificName","taxonConceptID","decimalLatitude","decimalLongitude","eventDate","occurrenceStatus","dataResourceName"
"70afca17-3452-4a5a-a9e1-3512e2c49dae","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.7615,2012-05-14,"PRESENT","NSW BioNet Atlas"
"70b04981-88a0-453b-a44a-2b41388388fd","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.745619,149.849564,2004-07-01,"PRESENT","NSW BioNet Atlas"
"70b436dc-99e8-4c05-8835-e5601b42a455","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-05,"PRESENT","NSW BioNet Atlas"
"70badf98-3e31-4283-b2bf-a43baf741fe8","Cervus unicolor","https://biodiversity.org.au/afd/taxa/fcd3d838-a4e7-4402-ab20-3a7454b6db16",-36.55988,148.26448,2016-03-17,"PRESENT","NSW BioNet Atlas"
"70bf0657-3097-493c-adc6-42aca63c81da","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.82692,150.643,2019-05-04,"PRESENT","NSW BioNet Atlas"
"70c003ae-a555-476a-8d04-bbe1cce022db","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-30.349631,150.282939,2024-02-18,"PRESENT","NSW BioNet Atlas"
"70c1739e-2f3d-4e81-b200-70be732c7e08","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-29.302952,151.821977,2004-07-01,"PRESENT","NSW BioNet Atlas"
"70c2ba1a-7ed5-4f0f-b460-c990fe8d6bf6","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-06,"PRESENT","NSW BioNet Atlas"
"70ce375e-7d55-46ca-968d-b1c4075f765b","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"70ceaea1-c265-4579-b91b-cad6b88effb0","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-10,"PRESENT","NSW BioNet Atlas"
"70d2f341-e1b3-4ed7-8edd-98ca5722449a","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-32.865199,151.330354,2008-02-21,"PRESENT","NSW BioNet Atlas"
"70d4df83-5b1a-4c14-b808-ef850bde345d","Cervus unicolor","https://biodiversity.org.au/afd/taxa/fcd3d838-a4e7-4402-ab20-3a7454b6db16",-37.121774,149.963222,2021-07-19,"PRESENT","NSW BioNet Atlas"
"70df7e99-1e54-494c-830a-d451cd909be1","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.427987,152.87469,2017-11-29,"PRESENT","NSW BioNet Atlas"
"70df9b66-c6d3-44ea-b9ae-c0899881e57b","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.482735,150.157017,2024-06-11,"PRESENT","NSW BioNet Atlas"
"70e4ac46-7639-4814-8672-161571bcdf7f","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-05,"PRESENT","NSW BioNet Atlas"
"70eb5eae-daec-4bca-a4f8-744a733597d4","Cervus elaphus","https://biodiversity.org.au/afd/taxa/70943adf-8589-40e9-8338-7ba862074b86",-31.94937,150.7812,2013-04-02,"PRESENT","NSW BioNet Atlas"
"70ec0ed3-1fff-46da-ae12-7d4203918d4b","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"70ecf5e5-f194-4a9f-ae37-279c9ed64e7f","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-33.175691,151.370486,2004-07-01,"PRESENT","NSW BioNet Atlas"
"70ee694a-5e35-46d1-a24c-0acd258f115e","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-20,"PRESENT","NSW BioNet Atlas"
"70f4aead-397a-4373-8802-e09f26c12334","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"70f7a8e4-7232-43d3-9378-426586d5e689","Cervus timorensis","https://biodiversity.org.au/afd/taxa/d08d7660-7063-46fe-8de9-2f9613608710",-34.405323,150.788582,2017-06-22,"PRESENT","NSW BioNet Atlas"
"70f9aa03-6df8-429f-b5b9-fadd7de7129a","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-20,"PRESENT","NSW BioNet Atlas"
"70fbeac3-7448-4bcf-86d4-aafd6e492e7d","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-34.084812,149.692963,2022-10-20,"PRESENT","NSW BioNet Atlas"
"70fcb8ba-818c-4ae8-80ee-141483714326","Cervus unicolor","https://biodiversity.org.au/afd/taxa/fcd3d838-a4e7-4402-ab20-3a7454b6db16",-36.646121,148.245413,2024-01-08,"PRESENT","NSW BioNet Atlas"
"710138d0-7580-41e2-ab7f-d32b89e28ff6","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-32.654803,151.789765,2004-07-01,"PRESENT","NSW BioNet Atlas"
"71015196-e3c5-4776-83f5-a82b61b4ff3c","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.230297,150.941827,2019-05-03,"PRESENT","NSW BioNet Atlas"
"7102046f-bd3d-46ef-8cf4-7a88227a2b26","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-32.645748,149.497271,1980-01-01,"PRESENT","NSW BioNet Atlas"
"710208e3-35ee-4bc7-b6af-a1bbee011a73","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-36.35852,148.56746,2012-03-30,"PRESENT","NSW BioNet Atlas"
"7106b911-7532-487e-b8f6-9e0d8f0eee82","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-07,"PRESENT","NSW BioNet Atlas"
"710d0646-1cfb-41d1-9355-a550d431b3ec","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.7615,2013-05-03,"PRESENT","NSW BioNet Atlas"
"711616e6-f922-4d00-8158-e45158494cc8","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-34.071526,149.69177,2022-11-20,"PRESENT","NSW BioNet Atlas"
"711976ac-2bd1-4107-aba2-73dd2bd34cb6","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.7615,2012-05-09,"PRESENT","NSW BioNet Atlas"
"711b79b1-921a-4972-be4a-09ba06c8a95e","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-36.473323,149.782854,2004-07-01,"PRESENT","NSW BioNet Atlas"
"711edf8f-7d36-43f9-a988-060071d6d0a8","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-36.439727,148.517917,2023-08-10,"PRESENT","NSW BioNet Atlas"
"711f8a10-da4b-4b55-8109-70bcfd44e7b6","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.93954,150.652644,2015-06-30,"PRESENT","NSW BioNet Atlas"
"7121098f-2619-4723-b1e1-028adf2f42a7","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-29.073697,151.207437,2004-07-01,"PRESENT","NSW BioNet Atlas"
"7122cf3d-41ef-4392-a42c-b33d5cac1d88","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"712385ac-4fe4-4e4c-9363-d8e6d5107cb6","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"7125d61c-e8b1-4941-907f-defa616a1016","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"7127d0af-a9fa-4f34-a87c-99fd265bd846","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-37.104831,149.708022,2004-07-01,"PRESENT","NSW BioNet Atlas"
"712913a1-3af7-47a8-8bd7-22e1960ace11","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.234974,152.673072,1980-01-01,"PRESENT","NSW BioNet Atlas"
"7130578b-f187-46ca-8d24-9e7ca415840c","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"71324907-fdaf-4ea1-a95f-2ab4d082bccf","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-05,"PRESENT","NSW BioNet Atlas"
"71333fcf-0ee1-4a37-9696-1b86d97c7f45","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-17,"PRESENT","NSW BioNet Atlas"
"71397652-f663-442e-a61c-d142cd8f08f7","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"713c1712-fa34-4d3c-8374-ee21f5c16252","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-32.316871,147.444529,2004-07-01,"PRESENT","NSW BioNet Atlas"
"713ea4c3-6e26-43a8-bc99-8ecbb6886337","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"713fd742-0da3-4856-bcfd-3117991c15c8","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-06-06,"PRESENT","NSW BioNet Atlas"
"7141e78b-0603-4f9a-abe9-e37139a4710c","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.94967,150.78671,2014-05-15,"PRESENT","NSW BioNet Atlas"
"71482c76-a340-454f-8489-579352a93cdb","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-20,"PRESENT","NSW BioNet Atlas"
"714bb860-04b1-40fa-8457-d742cf24b212","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-30.475668,150.226855,2022-08-30,"PRESENT","NSW BioNet Atlas"
"714c36d1-77c0-4091-ac79-1f5661533f3a","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2017-06-03,"PRESENT","NSW BioNet Atlas"
"714fc16e-d5d3-4a8d-8ad6-a7c41cd86d1c","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.955598,152.277551,1980-01-01,"PRESENT","NSW BioNet Atlas"
"715363bf-47a2-4e64-8c30-f6a71dea1b9c","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-20,"PRESENT","NSW BioNet Atlas"
"7154e9d8-ce5a-45b0-90cc-742b4d49ef23","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-30.43356,150.3332,2022-07-11,"PRESENT","NSW BioNet Atlas"
"71565f2b-5f7c-467e-82a0-3dc9ad3a8483","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.43571,151.48244,2013-05-07,"PRESENT","NSW BioNet Atlas"
"71572a9b-84bb-4003-9058-d18a6796dccf","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-37.256997,149.88315,2004-07-01,"PRESENT","NSW BioNet Atlas"
"715984f0-9f31-4114-95d7-ee0f62c9a28b","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.830914,152.313242,2004-07-01,"PRESENT","NSW BioNet Atlas"
"7159ef69-b9e9-43ec-a9a8-24af2ccde36f","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.7615,2012-05-16,"PRESENT","NSW BioNet Atlas"
"715a87a6-c7c1-489c-868a-c330e5c56799","Dama","https://biodiversity.org.au/afd/taxa/7d0b2e59-04df-43bb-a61a-774c7a6c30f8",-30.593705,149.217772,2019-10-19,"PRESENT","NSW BioNet Atlas"
"715b146e-3d67-48f4-bc4a-e47513e94173","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-33.641686,150.050741,1980-01-01,"PRESENT","NSW BioNet Atlas"
"715ea7d2-742c-47a6-a0b6-594a68b83b4b","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-09,"PRESENT","NSW BioNet Atlas"
"7160d0b7-417b-4402-b52e-9c0a06ffb541","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-35.217562,149.506953,1980-01-01,"PRESENT","NSW BioNet Atlas"
"71697c2c-9f3f-4027-992d-db8f483527d0","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"716cc472-9b64-44e0-97e9-20d0230a7b55","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-36.35852,148.56746,2012-03-24,"PRESENT","NSW BioNet Atlas"
"716d1611-2403-4c68-95ee-2d872627409b","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2021-05-16,"PRESENT","NSW BioNet Atlas"
"716edcbc-4a03-463f-95e5-fca63d4c8516","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.7615,2012-05-09,"PRESENT","NSW BioNet Atlas"
"716ef214-c27c-48df-8c70-be36d3b6f03a","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-20,"PRESENT","NSW BioNet Atlas"
"71782734-4b67-4173-b58f-260f0c5027fe","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-37.16119,149.84609,2020-01-25,"PRESENT","NSW BioNet Atlas"
"717b3e57-aa8d-416d-8ec6-390ce91bec60","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.43571,151.48244,2012-04-26,"PRESENT","NSW BioNet Atlas"
"717c3096-e816-44ba-98b7-f9adcd00f241","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-20,"PRESENT","NSW BioNet Atlas"
"717c4773-bfd7-406d-bf20-3280a2d1b0a5","Cervus unicolor","https://biodiversity.org.au/afd/taxa/fcd3d838-a4e7-4402-ab20-3a7454b6db16",-37.253263,149.404632,2019-06-13,"PRESENT","NSW BioNet Atlas"
"717fb95f-3301-4708-8e9c-bab507d0b54f","Cervus timorensis","https://biodiversity.org.au/afd/taxa/d08d7660-7063-46fe-8de9-2f9613608710",-34.314868,150.748178,2008-07-08,"PRESENT","NSW BioNet Atlas"
"7181e587-6237-49d3-881a-035925822e79","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.476239,152.867255,2019-12-11 17:08:07,"PRESENT","iNaturalist Australia"
"7184d022-050c-4fd9-887d-97341d127677","Cervus unicolor","https://biodiversity.org.au/afd/taxa/fcd3d838-a4e7-4402-ab20-3a7454b6db16",-35.862669,148.583335,2020-06-04,"PRESENT","NSW BioNet Atlas"
"7186d528-27f2-4904-9d10-cd0c1b20d0fe","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-30.258452,152.676942,2004-07-01,"PRESENT","NSW BioNet Atlas"
"718b31a0-6e6b-40dd-a2c9-3e12d474365c","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.207968,145.86468,2025-04-21 14:08:41,"PRESENT","iNaturalist Australia"
"718ee9d3-e27e-4e8a-95d3-f875f973c4d7","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-30.833058,150.268555,2004-07-01,"PRESENT","NSW BioNet Atlas"
"7191afcf-d1c5-43ca-8ee7-d7a3dcf2fddf","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-32.408899,149.356338,2004-07-01,"PRESENT","NSW BioNet Atlas"
"719341f4-c382-41b0-ae8a-651bc45672c0","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.54954,151.6937,2014-05-21,"PRESENT","NSW BioNet Atlas"
"7193f644-b61b-42d2-96d5-8156e062b222","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"7197e761-73ac-493d-8102-e9ee613c9077","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-16,"PRESENT","NSW BioNet Atlas"
"7198e245-6565-4a50-bf3f-2cc7d3804612","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.501434,151.369495,2023-06-13,"PRESENT","NSW BioNet Atlas"
"71a13589-d6d0-492d-ad5b-3950c36dc8d9","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-05,"PRESENT","NSW BioNet Atlas"
"71a16277-113b-4d48-b1b6-2eb65b86e812","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"71a1a582-ceae-41be-856d-7e1d8d493fdf","Cervus unicolor","https://biodiversity.org.au/afd/taxa/fcd3d838-a4e7-4402-ab20-3a7454b6db16",-36.095158,148.50618,2020-11-14,"PRESENT","NSW BioNet Atlas"
"71a2fc21-f858-48bf-9da1-46770fab3bee","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-32.646593,149.542119,2018-12-09,"PRESENT","NSW BioNet Atlas"
"71a4f4e7-5512-4bb3-a3d4-e32f509f3308","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-12,"PRESENT","NSW BioNet Atlas"
"71a5b511-11a5-4002-887f-818a73e1f95d","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-36.547738,148.263277,2020-09-16 10:40:00,"PRESENT","iNaturalist Australia"
"71a5b547-08a5-4117-8d1f-15a1dc640a59","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-20,"PRESENT","NSW BioNet Atlas"
"71a5e38e-3c53-44e8-84d8-574139ddecb0","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-29.704968,151.634309,1980-01-01,"PRESENT","NSW BioNet Atlas"
"71a61a65-047c-4a95-bf0b-3d4a0758db28","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-36.64845,149.987607,1980-01-01,"PRESENT","NSW BioNet Atlas"
"71a90d99-68c7-41e4-a9cd-1043efc8e610","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-31.432365,152.851761,2008-08-07,"PRESENT","NSW BioNet Atlas"
"71ad0a93-1e26-4170-9363-0c205a726215","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.135648,150.99094,2004-07-01,"PRESENT","NSW BioNet Atlas"
"71aecce0-b3d7-4add-9413-fcb5816191dd","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.336949,150.49208,2004-07-01,"PRESENT","NSW BioNet Atlas"
"71b342b6-c371-42a4-b3cf-b0578b4b94df","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-20,"PRESENT","NSW BioNet Atlas"
"71bc0117-ef06-4de8-8c85-24a0850be08d","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-09,"PRESENT","NSW BioNet Atlas"
"71bccb5e-3bee-4eb9-94ec-72da15c8e16b","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-34.22758,150.63337,2011-07-05,"PRESENT","NSW BioNet Atlas"
"71bd439d-a166-476a-a21d-5db432f637d0","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2014-04-05,"PRESENT","NSW BioNet Atlas"
"71c09100-18c7-4c80-a27b-fffc66ed9ddd","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.89136,150.81737,2012-05-20,"PRESENT","NSW BioNet Atlas"
"71c8b13e-1006-4af7-8260-c1031a6325a0","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.973858,149.485976,1980-01-01,"PRESENT","NSW BioNet Atlas"
"71c962e0-74e3-42bb-80ef-b1340fb9c8e7","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-37.06224,149.15004,1980-01-01,"PRESENT","NSW BioNet Atlas"
"71d08558-4272-4e21-8c8d-2ee161c28752","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-31.43571,151.48244,2012-04-26,"PRESENT","NSW BioNet Atlas"
"71d9f8ac-74fa-47a1-bbfb-92600e04ed2f","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"71da53b3-aacb-4ffa-aee7-abc1a7ce4767","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-33.931194,150.638722,2012-09-30,"PRESENT","NSW BioNet Atlas"
"71dc5831-7fa6-4604-b4bc-603bec013d75","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-14,"PRESENT","NSW BioNet Atlas"
"71dc94bc-2be1-43c9-9cd9-85e5e2c180a4","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"71e00db7-b00d-4ce4-bd5b-3cc15a9c0958","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-35.394181,149.306208,2017-06-11,"PRESENT","NSW BioNet Atlas"
"71e41b99-4be9-47e1-848b-a1339f83e19a","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-34.168845,151.01709,2018-11-06,"PRESENT","NSW BioNet Atlas"
"71e5bc4c-cb6e-4b95-9126-f7b454fbf368","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"71e7640a-8ddb-4b68-b51e-6a3fb03b8df2","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-29.95866,150.76662,2012-05-13,"PRESENT","NSW BioNet Atlas"
"71e9ebe1-181c-4d20-8ae6-a2b6437fcbd3","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-32.580147,151.798986,2004-07-01,"PRESENT","NSW BioNet Atlas"
"71ef245e-dbcd-4b02-af63-588221fd28db","Dama dama","https://biodiversity.org.au/afd/taxa/d3a0dc93-bf65-4a0a-80f3-ab8bb69c6ee1",-35.87163,148.15979,2014-05-04,"PRESENT","NSW BioNet Atlas"
"71f487a6-80c4-4ea4-8cb8-40a1ca5448ee","Cervus","https://biodiversity.org.au/afd/taxa/0e265f1e-7fbb-4023-bdd3-3f42c561cd97",-32.037333,152.533938,1980-01-01,"PRESENT","NSW BioNet Atlas"
